,is_lem,is_stop,is_stem,is_alpha,is_lowercase,ngram_range,min_df,max_df,alpha,Accuracy_cv_train,Accuracy_cv_validation,Accuracy_tf_train,Accuracy_tf_validation
424,False,True,False,False,False,"(1, 2)",10,default,0.001,0.6364397570294539,0.6268034952245478,0.6422154952882135,0.6291404186141029
425,False,True,False,False,False,"(1, 2)",10,default,0.01,0.6363942501096717,0.6269051005893111,0.642155426154101,0.6290388132493395
426,False,True,False,False,False,"(1, 2)",20,0.8,0.001,0.6209674043034984,0.6194879089615932,0.6249483496460472,0.6231457020930705
427,False,True,False,False,False,"(1, 2)",20,0.8,0.01,0.6209473812587942,0.6195895143263564,0.624941068538882,0.6231457020930705
428,False,True,False,False,False,"(1, 2)",20,0.9,0.001,0.6209674043034984,0.6194879089615932,0.6249483496460472,0.6231457020930705
429,False,True,False,False,False,"(1, 2)",20,0.9,0.01,0.6209473812587942,0.6195895143263564,0.624941068538882,0.6231457020930705
430,False,True,False,False,False,"(1, 2)",20,default,0.001,0.6209674043034984,0.6194879089615932,0.6249483496460472,0.6231457020930705
431,False,True,False,False,False,"(1, 2)",20,default,0.01,0.6209473812587942,0.6195895143263564,0.624941068538882,0.6231457020930705
432,False,False,True,True,True,"(1, 2)",3,0.8,0.001,0.6821287044908049,0.6431619589514327,0.6943336603763969,0.6477342003657793
433,False,False,True,True,True,"(1, 2)",3,0.8,0.01,0.6809619070675887,0.6445844340581183,0.6935254574810645,0.6488518593781751
434,False,False,True,True,True,"(1, 2)",3,0.9,0.001,0.6821287044908049,0.6431619589514327,0.6943336603763969,0.6477342003657793
435,False,False,True,True,True,"(1, 2)",3,0.9,0.01,0.6809619070675887,0.6445844340581183,0.6935254574810645,0.6488518593781751
436,False,False,True,True,True,"(1, 2)",3,default,0.001,0.6821287044908049,0.6431619589514327,0.6943336603763969,0.6477342003657793
437,False,False,True,True,True,"(1, 2)",3,default,0.01,0.6809619070675887,0.6445844340581183,0.6935254574810645,0.6488518593781751
438,False,False,True,True,True,"(1, 2)",10,0.8,0.001,0.6474469707863778,0.6407234301971144,0.6574439309241363,0.6493598862019915
439,False,False,True,True,True,"(1, 2)",10,0.8,0.01,0.6473523163932308,0.6408250355618776,0.6573929631739802,0.6490550701077017
440,False,False,True,True,True,"(1, 2)",10,0.9,0.001,0.6474469707863778,0.6407234301971144,0.6574439309241363,0.6493598862019915
441,False,False,True,True,True,"(1, 2)",10,0.9,0.01,0.6473523163932308,0.6408250355618776,0.6573929631739802,0.6490550701077017
442,False,False,True,True,True,"(1, 2)",10,default,0.001,0.6474469707863778,0.6407234301971144,0.6574439309241363,0.6493598862019915
443,False,False,True,True,True,"(1, 2)",10,default,0.01,0.6473523163932308,0.6408250355618776,0.6573929631739802,0.6490550701077017
444,False,False,True,True,True,"(1, 2)",20,0.8,0.001,0.6353912775976716,0.636252794147531,0.6438446430164171,0.6440764072343019
445,False,False,True,True,True,"(1, 2)",20,0.8,0.01,0.6353785356601325,0.636252794147531,0.6438082374805913,0.6440764072343019
446,False,False,True,True,True,"(1, 2)",20,0.9,0.001,0.6353912775976716,0.636252794147531,0.6438446430164171,0.6440764072343019
447,False,False,True,True,True,"(1, 2)",20,0.9,0.01,0.6353785356601325,0.636252794147531,0.6438082374805913,0.6440764072343019
448,False,False,True,True,True,"(1, 2)",20,default,0.001,0.6353912775976716,0.636252794147531,0.6438446430164171,0.6440764072343019
449,False,False,True,True,True,"(1, 2)",20,default,0.01,0.6353785356601325,0.636252794147531,0.6438082374805913,0.6440764072343019
450,False,False,True,True,False,"(1, 2)",3,0.8,0.001,0.6824181285006198,0.6434667750457224,0.6945338908234386,0.6479374110953058
451,False,False,True,True,False,"(1, 2)",3,0.8,0.01,0.6812658932917339,0.6445844340581183,0.6937275082048976,0.6490550701077017
452,False,False,True,True,False,"(1, 2)",3,0.9,0.001,0.6824181285006198,0.6434667750457224,0.6945338908234386,0.6479374110953058
453,False,False,True,True,False,"(1, 2)",3,0.9,0.01,0.6812658932917339,0.6445844340581183,0.6937275082048976,0.6490550701077017
454,False,False,True,True,False,"(1, 2)",3,default,0.001,0.6824181285006198,0.6434667750457224,0.6945338908234386,0.6479374110953058
455,False,False,True,True,False,"(1, 2)",3,default,0.01,0.6812658932917339,0.6445844340581183,0.6937275082048976,0.6490550701077017
456,False,False,True,True,False,"(1, 2)",10,0.8,0.001,0.6476617634477498,0.640926640926641,0.657580451683483,0.6492582808372283
457,False,False,True,True,False,"(1, 2)",10,0.8,0.01,0.647561648224229,0.6410282462914042,0.6575131014422053,0.6490550701077017
458,False,False,True,True,False,"(1, 2)",10,0.9,0.001,0.6476617634477498,0.640926640926641,0.657580451683483,0.6492582808372283
459,False,False,True,True,False,"(1, 2)",10,0.9,0.01,0.647561648224229,0.6410282462914042,0.6575131014422053,0.6490550701077017
460,False,False,True,True,False,"(1, 2)",10,default,0.001,0.6476617634477498,0.640926640926641,0.657580451683483,0.6492582808372283
461,False,False,True,True,False,"(1, 2)",10,default,0.01,0.647561648224229,0.6410282462914042,0.6575131014422053,0.6490550701077017
462,False,False,True,True,False,"(1, 2)",20,0.8,0.001,0.6355878674911307,0.6367608209713473,0.6438992513201558,0.6435683804104857
463,False,False,True,True,False,"(1, 2)",20,0.8,0.01,0.6355733052768003,0.6367608209713473,0.6438792282754515,0.6436699857752489
464,False,False,True,True,False,"(1, 2)",20,0.9,0.001,0.6355878674911307,0.6367608209713473,0.6438992513201558,0.6435683804104857
465,False,False,True,True,False,"(1, 2)",20,0.9,0.01,0.6355733052768003,0.6367608209713473,0.6438792282754515,0.6436699857752489
466,False,False,True,True,False,"(1, 2)",20,default,0.001,0.6355878674911307,0.6367608209713473,0.6438992513201558,0.6435683804104857
467,False,False,True,True,False,"(1, 2)",20,default,0.01,0.6355733052768003,0.6367608209713473,0.6438792282754515,0.6436699857752489
468,False,False,True,False,True,"(1, 2)",3,0.8,0.001,0.6829205248950155,0.6439748018695387,0.6951436835485204,0.6492582808372283
469,False,False,True,False,True,"(1, 2)",3,0.8,0.01,0.681731884150304,0.6451940662466978,0.6943263792692317,0.6504775452143873
470,False,False,True,False,True,"(1, 2)",3,0.9,0.001,0.6829205248950155,0.6439748018695387,0.6951436835485204,0.6492582808372283
471,False,False,True,False,True,"(1, 2)",3,0.9,0.01,0.681731884150304,0.6451940662466978,0.6943263792692317,0.6504775452143873
472,False,False,True,False,True,"(1, 2)",3,default,0.001,0.6829205248950155,0.6439748018695387,0.6951436835485204,0.6492582808372283
473,False,False,True,False,True,"(1, 2)",3,default,0.01,0.681731884150304,0.6451940662466978,0.6943263792692317,0.6504775452143873
474,False,False,True,False,True,"(1, 2)",10,0.8,0.001,0.6478510722340439,0.6414346677504572,0.6579736314704014,0.6487502540134119
475,False,False,True,False,True,"(1, 2)",10,0.8,0.01,0.6477527772873143,0.6415362731152204,0.6579117420594975,0.6486486486486487
476,False,False,True,False,True,"(1, 2)",10,0.9,0.001,0.6478510722340439,0.6414346677504572,0.6579736314704014,0.6487502540134119
477,False,False,True,False,True,"(1, 2)",10,0.9,0.01,0.6477527772873143,0.6415362731152204,0.6579117420594975,0.6486486486486487
478,False,False,True,False,True,"(1, 2)",10,default,0.001,0.6478510722340439,0.6414346677504572,0.6579736314704014,0.6487502540134119
479,False,False,True,False,True,"(1, 2)",10,default,0.01,0.6477527772873143,0.6415362731152204,0.6579117420594975,0.6486486486486487
480,False,False,True,False,True,"(1, 2)",20,0.8,0.001,0.63567160022353,0.6369640317008738,0.6442560255712484,0.6438731965047755
481,False,False,True,False,True,"(1, 2)",20,0.8,0.01,0.6356461163484519,0.6369640317008738,0.6442250808657964,0.6438731965047755
482,False,False,True,False,True,"(1, 2)",20,0.9,0.001,0.63567160022353,0.6369640317008738,0.6442560255712484,0.6438731965047755
483,False,False,True,False,True,"(1, 2)",20,0.9,0.01,0.6356461163484519,0.6369640317008738,0.6442250808657964,0.6438731965047755
484,False,False,True,False,True,"(1, 2)",20,default,0.001,0.63567160022353,0.6369640317008738,0.6442560255712484,0.6438731965047755
485,False,False,True,False,True,"(1, 2)",20,default,0.01,0.6356461163484519,0.6369640317008738,0.6442250808657964,0.6438731965047755
486,False,False,True,False,False,"(1, 2)",3,0.8,0.001,0.6832281516727433,0.6443812233285917,0.6953712181474315,0.6490550701077017
487,False,False,True,False,False,"(1, 2)",3,0.8,0.01,0.6820340500976578,0.6454988823409876,0.6945484530377689,0.6501727291200975
488,False,False,True,False,False,"(1, 2)",3,0.9,0.001,0.6832281516727433,0.6443812233285917,0.6953712181474315,0.6490550701077017
489,False,False,True,False,False,"(1, 2)",3,0.9,0.01,0.6820340500976578,0.6454988823409876,0.6945484530377689,0.6501727291200975
490,False,False,True,False,False,"(1, 2)",3,default,0.001,0.6832281516727433,0.6443812233285917,0.6953712181474315,0.6490550701077017
491,False,False,True,False,False,"(1, 2)",3,default,0.01,0.6820340500976578,0.6454988823409876,0.6945484530377689,0.6501727291200975
492,False,False,True,False,False,"(1, 2)",10,0.8,0.001,0.6481040907080331,0.6415362731152204,0.6580446222652616,0.6487502540134119
493,False,False,True,False,False,"(1, 2)",10,0.8,0.01,0.6479857727165993,0.6415362731152204,0.6579936545151056,0.6486486486486487
494,False,False,True,False,False,"(1, 2)",10,0.9,0.001,0.6481040907080331,0.6415362731152204,0.6580446222652616,0.6487502540134119
495,False,False,True,False,False,"(1, 2)",10,0.9,0.01,0.6479857727165993,0.6415362731152204,0.6579936545151056,0.6486486486486487
496,False,False,True,False,False,"(1, 2)",10,default,0.001,0.6481040907080331,0.6415362731152204,0.6580446222652616,0.6487502540134119
497,False,False,True,False,False,"(1, 2)",10,default,0.01,0.6479857727165993,0.6415362731152204,0.6579936545151056,0.6486486486486487
498,False,False,True,False,False,"(1, 2)",20,0.8,0.001,0.635797199322129,0.637065637065637,0.6443015324910306,0.6434667750457224
499,False,False,True,False,False,"(1, 2)",20,0.8,0.01,0.6357698951702596,0.637065637065637,0.6442815094463265,0.6434667750457224
500,False,False,True,False,False,"(1, 2)",20,0.9,0.001,0.635797199322129,0.637065637065637,0.6443015324910306,0.6434667750457224
501,False,False,True,False,False,"(1, 2)",20,0.9,0.01,0.6357698951702596,0.637065637065637,0.6442815094463265,0.6434667750457224
502,False,False,True,False,False,"(1, 2)",20,default,0.001,0.635797199322129,0.637065637065637,0.6443015324910306,0.6434667750457224
503,False,False,True,False,False,"(1, 2)",20,default,0.01,0.6357698951702596,0.637065637065637,0.6442815094463265,0.6434667750457224
504,False,False,False,True,True,"(1, 2)",3,0.8,0.001,0.6886452954036191,0.641333062385694,0.700699168315534,0.6473277789067263
505,False,False,False,True,True,"(1, 2)",3,0.8,0.01,0.6873310555603085,0.6423491160333266,0.6997398824465249,0.6485470432838853
506,False,False,False,True,True,"(1, 2)",3,0.9,0.001,0.6886452954036191,0.641333062385694,0.700699168315534,0.6473277789067263
507,False,False,False,True,True,"(1, 2)",3,0.9,0.01,0.6873310555603085,0.6423491160333266,0.6997398824465249,0.6485470432838853
508,False,False,False,True,True,"(1, 2)",3,default,0.001,0.6886452954036191,0.641333062385694,0.700699168315534,0.6473277789067263
509,False,False,False,True,True,"(1, 2)",3,default,0.01,0.6873310555603085,0.6423491160333266,0.6997398824465249,0.6485470432838853
510,False,False,False,True,True,"(1, 2)",10,0.8,0.001,0.6489068327729914,0.6372688477951636,0.6582575946498425,0.6452956716114611
511,False,False,False,True,True,"(1, 2)",10,0.8,0.01,0.6487939756119315,0.637065637065637,0.6581574794263215,0.6457020930705141
512,False,False,False,True,True,"(1, 2)",10,0.9,0.001,0.6489068327729914,0.6372688477951636,0.6582575946498425,0.6452956716114611
513,False,False,False,True,True,"(1, 2)",10,0.9,0.01,0.6487939756119315,0.637065637065637,0.6581574794263215,0.6457020930705141
514,False,False,False,True,True,"(1, 2)",10,default,0.001,0.6489068327729914,0.6372688477951636,0.6582575946498425,0.6452956716114611
515,False,False,False,True,True,"(1, 2)",10,default,0.01,0.6487939756119315,0.637065637065637,0.6581574794263215,0.6457020930705141
516,False,False,False,True,True,"(1, 2)",20,0.8,0.001,0.6350745494359873,0.6328998171103434,0.643194804201927,0.6396057711847185
517,False,False,False,True,True,"(1, 2)",20,0.8,0.01,0.6350454250073266,0.6328998171103434,0.6431784217108053,0.6398089819142451
518,False,False,False,True,True,"(1, 2)",20,0.9,0.001,0.6350745494359873,0.6328998171103434,0.643194804201927,0.6396057711847185
519,False,False,False,True,True,"(1, 2)",20,0.9,0.01,0.6350454250073266,0.6328998171103434,0.6431784217108053,0.6398089819142451
520,False,False,False,True,True,"(1, 2)",20,default,0.001,0.6350745494359873,0.6328998171103434,0.643194804201927,0.6396057711847185
521,False,False,False,True,True,"(1, 2)",20,default,0.01,0.6350454250073266,0.6328998171103434,0.6431784217108053,0.6398089819142451
522,False,False,False,True,False,"(1, 2)",3,0.8,0.001,0.6912173465097102,0.6403170087380614,0.7035460812171098,0.6459053038000406
523,False,False,False,True,False,"(1, 2)",3,0.8,0.01,0.6898903647288607,0.641739483844747,0.7025394681515271,0.6473277789067263
524,False,False,False,True,False,"(1, 2)",3,0.9,0.001,0.6912173465097102,0.6403170087380614,0.7035460812171098,0.6459053038000406
525,False,False,False,True,False,"(1, 2)",3,0.9,0.01,0.6898903647288607,0.641739483844747,0.7025394681515271,0.6473277789067263
526,False,False,False,True,False,"(1, 2)",3,default,0.001,0.6912173465097102,0.6403170087380614,0.7035460812171098,0.6459053038000406
527,False,False,False,True,False,"(1, 2)",3,default,0.01,0.6898903647288607,0.641739483844747,0.7025394681515271,0.6473277789067263
528,False,False,False,True,False,"(1, 2)",10,0.8,0.001,0.6496895517932457,0.6382849014427961,0.6595663736627791,0.6438731965047755
529,False,False,False,True,False,"(1, 2)",10,0.8,0.01,0.64959671767689,0.6382849014427961,0.6594844612071712,0.6438731965047755
530,False,False,False,True,False,"(1, 2)",10,0.9,0.001,0.6496895517932457,0.6382849014427961,0.6595663736627791,0.6438731965047755
531,False,False,False,True,False,"(1, 2)",10,0.9,0.01,0.64959671767689,0.6382849014427961,0.6594844612071712,0.6438731965047755
532,False,False,False,True,False,"(1, 2)",10,default,0.001,0.6496895517932457,0.6382849014427961,0.6595663736627791,0.6438731965047755
533,False,False,False,True,False,"(1, 2)",10,default,0.01,0.64959671767689,0.6382849014427961,0.6594844612071712,0.6438731965047755
534,False,False,False,True,False,"(1, 2)",20,0.8,0.001,0.6359701256173014,0.6331030278398699,0.6440667167849543,0.6381832960780329
535,False,False,False,True,False,"(1, 2)",20,0.8,0.01,0.6359464620190146,0.6331030278398699,0.6440339518027112,0.6380816907132697
536,False,False,False,True,False,"(1, 2)",20,0.9,0.001,0.6359701256173014,0.6331030278398699,0.6440667167849543,0.6381832960780329
537,False,False,False,True,False,"(1, 2)",20,0.9,0.01,0.6359464620190146,0.6331030278398699,0.6440339518027112,0.6380816907132697
538,False,False,False,True,False,"(1, 2)",20,default,0.001,0.6359701256173014,0.6331030278398699,0.6440667167849543,0.6381832960780329
539,False,False,False,True,False,"(1, 2)",20,default,0.01,0.6359464620190146,0.6331030278398699,0.6440339518027112,0.6380816907132697
540,False,False,False,False,True,"(1, 2)",3,0.8,0.001,0.6893370005843088,0.6424507213980898,0.701618408095135,0.6488518593781751
541,False,False,False,False,True,"(1, 2)",3,0.8,0.01,0.687995456589129,0.6434667750457224,0.7006336383510476,0.6498679130258077
542,False,False,False,False,True,"(1, 2)",3,0.9,0.001,0.6893370005843088,0.6424507213980898,0.701618408095135,0.6488518593781751
543,False,False,False,False,True,"(1, 2)",3,0.9,0.01,0.687995456589129,0.6434667750457224,0.7006336383510476,0.6498679130258077
544,False,False,False,False,True,"(1, 2)",3,default,0.001,0.6893370005843088,0.6424507213980898,0.701618408095135,0.6488518593781751
545,False,False,False,False,True,"(1, 2)",3,default,0.01,0.687995456589129,0.6434667750457224,0.7006336383510476,0.6498679130258077
546,False,False,False,False,True,"(1, 2)",10,0.8,0.001,0.6492490448097538,0.6390977443609023,0.6587490693834904,0.646413330623857
547,False,False,False,False,True,"(1, 2)",10,0.8,0.01,0.6491270862647374,0.638996138996139,0.6586871799725866,0.6465149359886202
548,False,False,False,False,True,"(1, 2)",10,0.9,0.001,0.6492490448097538,0.6390977443609023,0.6587490693834904,0.646413330623857
549,False,False,False,False,True,"(1, 2)",10,0.9,0.01,0.6491270862647374,0.638996138996139,0.6586871799725866,0.6465149359886202
550,False,False,False,False,True,"(1, 2)",10,default,0.001,0.6492490448097538,0.6390977443609023,0.6587490693834904,0.646413330623857
551,False,False,False,False,True,"(1, 2)",10,default,0.01,0.6491270862647374,0.638996138996139,0.6586871799725866,0.6465149359886202
552,False,False,False,False,True,"(1, 2)",20,0.8,0.001,0.6353803559369238,0.6335094492989229,0.6435042512564461,0.6387929282666125
553,False,False,False,False,True,"(1, 2)",20,0.8,0.01,0.635356692338637,0.6334078439341597,0.6434933295956983,0.6388945336313757
554,False,False,False,False,True,"(1, 2)",20,0.9,0.001,0.6353803559369238,0.6335094492989229,0.6435042512564461,0.6387929282666125
555,False,False,False,False,True,"(1, 2)",20,0.9,0.01,0.635356692338637,0.6334078439341597,0.6434933295956983,0.6388945336313757
556,False,False,False,False,True,"(1, 2)",20,default,0.001,0.6353803559369238,0.6335094492989229,0.6435042512564461,0.6387929282666125
557,False,False,False,False,True,"(1, 2)",20,default,0.01,0.635356692338637,0.6334078439341597,0.6434933295956983,0.6388945336313757
558,False,False,False,False,False,"(1, 2)",3,0.8,0.001,0.6919636599941387,0.6421459053038,0.7042760122104167,0.6485470432838853
559,False,False,False,False,False,"(1, 2)",3,0.8,0.01,0.6905747888023853,0.6433651696809591,0.7032511963769211,0.6498679130258077
560,False,False,False,False,False,"(1, 2)",3,0.9,0.001,0.6919636599941387,0.6421459053038,0.7042760122104167,0.6485470432838853
561,False,False,False,False,False,"(1, 2)",3,0.9,0.01,0.6905747888023853,0.6433651696809591,0.7032511963769211,0.6498679130258077
562,False,False,False,False,False,"(1, 2)",3,default,0.001,0.6919636599941387,0.6421459053038,0.7042760122104167,0.6485470432838853
563,False,False,False,False,False,"(1, 2)",3,default,0.01,0.6905747888023853,0.6433651696809591,0.7032511963769211,0.6498679130258077
564,False,False,False,False,False,"(1, 2)",10,0.8,0.001,0.6502046901251805,0.6395041658199553,0.660157963619948,0.6449908555171713
565,False,False,False,False,False,"(1, 2)",10,0.8,0.01,0.650082731580164,0.6395041658199553,0.6600869728250878,0.6447876447876448
566,False,False,False,False,False,"(1, 2)",10,0.9,0.001,0.6502046901251805,0.6395041658199553,0.660157963619948,0.6449908555171713
567,False,False,False,False,False,"(1, 2)",10,0.9,0.01,0.650082731580164,0.6395041658199553,0.6600869728250878,0.6447876447876448
568,False,False,False,False,False,"(1, 2)",10,default,0.001,0.6502046901251805,0.6395041658199553,0.660157963619948,0.6449908555171713
569,False,False,False,False,False,"(1, 2)",10,default,0.01,0.650082731580164,0.6395041658199553,0.6600869728250878,0.6447876447876448
570,False,False,False,False,False,"(1, 2)",20,0.8,0.001,0.6362959551629421,0.6341190814875025,0.644259666124831,0.6388945336313757
571,False,False,False,False,False,"(1, 2)",20,0.8,0.01,0.6362704712878641,0.6341190814875025,0.6442396430801267,0.638996138996139
572,False,False,False,False,False,"(1, 2)",20,0.9,0.001,0.6362959551629421,0.6341190814875025,0.644259666124831,0.6388945336313757
573,False,False,False,False,False,"(1, 2)",20,0.9,0.01,0.6362704712878641,0.6341190814875025,0.6442396430801267,0.638996138996139
574,False,False,False,False,False,"(1, 2)",20,default,0.001,0.6362959551629421,0.6341190814875025,0.644259666124831,0.6388945336313757
575,False,False,False,False,False,"(1, 2)",20,default,0.01,0.6362704712878641,0.6341190814875025,0.6442396430801267,0.638996138996139
